#     MHz     10*Log10(L.P) 10*Log10(LG1.P)
207.207         -0.111484     -12.9834
207.508         -0.107127     -14.1455
207.808         -0.103361     -15.4981
208.108         -0.100181     -17.1025
208.408        -0.0975814     -19.0489
208.709        -0.0955586     -21.4624
209.009        -0.0941094     -24.4220
209.309        -0.0932318     -27.2265
209.610        -0.0929245     -26.9892
209.910        -0.0931871     -24.0566
210.210        -0.0940203     -21.1560
210.511        -0.0954255     -18.8055
210.811        -0.0974051     -16.9063
211.111        -0.0999626     -15.3368
211.411         -0.103102     -14.0105
211.712         -0.106829     -12.8690
212.012         -0.111148     -11.8722
212.312         -0.116069     -10.9915
212.613         -0.121598     -10.2061
212.913         -0.127744     -9.50024
213.213         -0.134519     -8.86184
213.514         -0.141933     -8.28141
213.814         -0.149998     -7.75133
214.114         -0.158729     -7.26538
214.414         -0.168140     -6.81843
214.715         -0.178247     -6.40617
215.015         -0.189067     -6.02496
215.315         -0.200619     -5.67168
215.616         -0.212924     -5.34363
215.916         -0.226003     -5.03848
216.216         -0.239880     -4.75416
216.517         -0.254578     -4.48887
216.817         -0.270126     -4.24099
217.117         -0.286551     -4.00909
217.417         -0.303884     -3.79190
217.718         -0.322157     -3.58825
218.018         -0.341406     -3.39711
218.318         -0.361668     -3.21754
218.619         -0.382981     -3.04867
218.919         -0.405388     -2.88975
219.219         -0.428934     -2.74005
219.520         -0.453667     -2.59893
219.820         -0.479637     -2.46580
220.120         -0.506900     -2.34011
220.420         -0.535513     -2.22138
220.721         -0.565538     -2.10912
221.021         -0.597041     -2.00294
221.321         -0.630092     -1.90243
221.622         -0.664767     -1.80723
221.922         -0.701144     -1.71702
222.222         -0.739311     -1.63149
222.523         -0.779358     -1.55035
222.823         -0.821383     -1.47333
223.123         -0.865490     -1.40020
223.423         -0.911791     -1.33073
223.724         -0.960405     -1.26470
224.024          -1.01146     -1.20192
224.324          -1.06509     -1.14221
224.625          -1.12145     -1.08540
224.925          -1.18069     -1.03132
225.225          -1.24298    -0.979837
225.526          -1.30850    -0.930805
225.826          -1.37745    -0.884098
226.126          -1.45003    -0.839594
226.426          -1.52648    -0.797183
226.727          -1.60703    -0.756759
227.027          -1.69194    -0.718224
227.327          -1.78151    -0.681486
227.628          -1.87602    -0.646460
227.928          -1.97582    -0.613065
228.228          -2.08126    -0.581225
228.529          -2.19271    -0.550869
228.829          -2.31061    -0.521933
229.129          -2.43540    -0.494352
229.429          -2.56758    -0.468070
229.730          -2.70768    -0.443031
230.030          -2.85629    -0.419184
230.330          -3.01405    -0.396482
230.631          -3.18165    -0.374879
230.931          -3.35986    -0.354332
231.231          -3.54951    -0.334802
231.532          -3.75155    -0.316252
231.832          -3.96698    -0.298647
232.132          -4.19694    -0.281954
232.432          -4.44268    -0.266143
232.733          -4.70562    -0.251185
233.033          -4.98732    -0.237053
233.333          -5.28955    -0.223722
233.634          -5.61432    -0.211169
233.934          -5.96390    -0.199372
234.234          -6.34093    -0.188311
234.535          -6.74841    -0.177967
234.835          -7.18988    -0.168322
235.135          -7.66950    -0.159360
235.435          -8.19220    -0.151068
235.736          -8.76394    -0.143430
236.036          -9.39201    -0.136434
236.336          -10.0854    -0.130070
236.637          -10.8556    -0.124326
236.937          -11.7174    -0.119194
237.237          -12.6901    -0.114666
237.538          -13.8000    -0.110734
237.838          -15.0838    -0.107393
238.138          -16.5936    -0.104636
238.438          -18.4045    -0.102461
238.739          -20.6190    -0.100863
239.039          -23.3188   -0.0998398
239.339          -26.1411   -0.0993905
239.640          -26.9586   -0.0995143
239.940          -24.6744    -0.100212
240.240          -21.8044    -0.101483
240.541          -19.3705    -0.103332
240.841          -17.3894    -0.105761
241.141          -15.7535    -0.108774
241.441          -14.3747    -0.112376
241.742          -13.1914    -0.116573
242.042          -12.1606    -0.121371
242.342          -11.2518    -0.126779
242.643          -10.4427    -0.132806
242.943          -9.71661    -0.139462
243.243          -9.06075    -0.146757
243.544          -8.46506    -0.154704
243.844          -7.92152    -0.163317
244.144          -7.42359    -0.172609
244.444          -6.96592    -0.182597
244.745          -6.54400    -0.193298
245.045          -6.15404    -0.204730
245.345          -5.79279    -0.216913
245.646          -5.45746    -0.229869
245.946          -5.14563    -0.243620
246.246          -4.85517    -0.258191
246.547          -4.58421    -0.273609
246.847          -4.33109    -0.289902
247.147          -4.09434    -0.307100
247.447          -3.87264    -0.325235
247.748          -3.66480    -0.344341
248.048          -3.46975    -0.364456
248.348          -3.28653    -0.385617
248.649          -3.11426    -0.407868
248.949          -2.95215    -0.431252
249.249          -2.79946    -0.455816
